"Epsilon_IM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"** Film End **","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"*** End Optical Properties Block ***","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"*** Begin Output Block ***","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Input","No","lambda","phita","beta","gamma","e","phi_2","theta_2","psi_2","phi_1","theta_1","psi_1","h","Output","R_p","R_s","T_p","T_s","","","","","","","","","","","","","",""
"",1.,600.,0.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.14061901607341046,0.,0.8028295404695499,0.,"","","","","","","","","","","","","",""
"",2.,600.,0.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.11902954506989748,0.004691358156525304,0.8115984007175946,0.007017276067008977,"","","","","","","","","","","","","",""
"",3.,600.,0.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.08523331937592242,0.004691358156525301,0.843170673347701,0.007017276067008975,"","","","","","","","","","","","","",""
"",4.,600.,0.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.07302656468546026,0.,0.8659740857297632,0.,"","","","","","","","","","","","","",""
"",5.,600.,0.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.08523331937592242,0.004691358156525301,0.843170673347701,0.007017276067008975,"","","","","","","","","","","","","",""
"",6.,600.,0.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.11902954506989748,0.004691358156525304,0.8115984007175946,0.007017276067008977,"","","","","","","","","","","","","",""
"",7.,600.,0.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.14061901607341046,0.,0.8028295404695499,0.,"","","","","","","","","","","","","",""
"",8.,600.,0.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.07302656468546026,0.,0.8659740857297632,"","","","","","","","","","","","","",""
"",9.,600.,0.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004691358156525298,0.08523331937592249,0.0070172760670089785,0.8431706733477011,"","","","","","","","","","","","","",""
"",10.,600.,0.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0046913581565253045,0.11902954506989764,0.007017276067008982,0.8115984007175944,"","","","","","","","","","","","","",""
"",11.,600.,0.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.14061901607341046,0.,0.8028295404695499,"","","","","","","","","","","","","",""
"",12.,600.,0.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0046913581565253045,0.11902954506989764,0.007017276067008982,0.8115984007175944,"","","","","","","","","","","","","",""
"",13.,600.,0.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004691358156525298,0.08523331937592249,0.0070172760670089785,0.8431706733477011,"","","","","","","","","","","","","",""
"",14.,600.,0.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.07302656468546026,0.,0.8659740857297632,"","","","","","","","","","","","","",""
"",15.,600.,15.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.1307774606131732,0.,0.8116141111562443,0.,"","","","","","","","","","","","","",""
"",16.,600.,15.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.10977493264785108,0.004782290328109079,0.8196258703455942,0.007126165102657364,"","","","","","","","","","","","","",""
"",17.,600.,15.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.07732368836708547,0.0047446349751532665,0.8500066118212167,0.007081143226220564,"","","","","","","","","","","","","",""
"",18.,600.,15.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.06580109799137032,0.,0.8722841166228901,0.,"","","","","","","","","","","","","",""
"",19.,600.,15.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.07732368836708547,0.0047446349751532665,0.8500066118212167,0.007081143226220564,"","","","","","","","","","","","","",""
"",20.,600.,15.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.10977493264785108,0.004782290328109079,0.8196258703455942,0.007126165102657364,"","","","","","","","","","","","","",""
"",21.,600.,15.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.1307774606131732,0.,0.8116141111562443,0.,"","","","","","","","","","","","","",""
"",22.,600.,15.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.07973090064650461,0.,0.8583975860526314,"","","","","","","","","","","","","",""
"",23.,600.,15.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004782290328109073,0.09263162491416492,0.007054621015559433,0.8348560372659242,"","","","","","","","","","","","","",""
"",24.,600.,15.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004744634975153262,0.12806953778116723,0.007009792946614732,0.8018805884193969,"","","","","","","","","","","","","",""
"",25.,600.,15.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.15053000684032974,0.,0.7923584381468588,"","","","","","","","","","","","","",""
"",26.,600.,15.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004744634975153262,0.12806953778116723,0.007009792946614732,0.8018805884193969,"","","","","","","","","","","","","",""
"",27.,600.,15.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004782290328109073,0.09263162491416492,0.007054621015559433,0.8348560372659242,"","","","","","","","","","","","","",""
"",28.,600.,15.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.07973090064650461,0.,0.8583975860526314,"","","","","","","","","","","","","",""
"",29.,600.,30.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.10025908622714555,0.,0.8389159300578278,0.,"","","","","","","","","","","","","",""
"",30.,600.,30.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0814094954113047,0.005029252927866873,0.8443038292422242,0.007463517398739375,"","","","","","","","","","","","","",""
"",31.,600.,30.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.05359720261639817,0.004869468512204728,0.8705763687165172,0.007272949589911032,"","","","","","","","","","","","","",""
"",32.,600.,30.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0443407373582363,0.,0.8910540440485785,0.,"","","","","","","","","","","","","",""
"",33.,600.,30.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.05359720261639817,0.004869468512204728,0.8705763687165172,0.007272949589911032,"","","","","","","","","","","","","",""
"",34.,600.,30.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0814094954113047,0.005029252927866873,0.8443038292422242,0.007463517398739375,"","","","","","","","","","","","","",""
"",35.,600.,30.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.10025908622714555,0.,0.8389159300578278,0.,"","","","","","","","","","","","","",""
"",36.,600.,30.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.10371765291799859,0.,0.8318317251647072,"","","","","","","","","","","","","",""
"",37.,600.,30.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0050292529278668716,0.118764663440665,0.007121271254588358,0.8061107369704416,"","","","","","","","","","","","","",""
"",38.,600.,30.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004869468512204731,0.15916426211733603,0.00693432860293194,0.7689505960987099,"","","","","","","","","","","","","",""
"",39.,600.,30.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.1841735751691945,0.,0.7571612863728296,"","","","","","","","","","","","","",""
"",40.,600.,30.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004869468512204731,0.15916426211733603,0.00693432860293194,0.7689505960987099,"","","","","","","","","","","","","",""
"",41.,600.,30.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0050292529278668716,0.118764663440665,0.007121271254588358,0.8061107369704416,"","","","","","","","","","","","","",""
"",42.,600.,30.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.10371765291799859,0.,0.8318317251647072,"","","","","","","","","","","","","",""
"",43.,600.,45.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.04960872551696877,0.,0.8841656553915248,0.,"","","","","","","","","","","","","",""
"",44.,600.,45.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.035828814280733645,0.005321881755722548,0.8838958592246622,0.008034747104388413,"","","","","","","","","","","","","",""
"",45.,600.,45.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.017979914446875873,0.004937132503536793,0.9013262388714862,0.007573404725132263,"","","","","","","","","","","","","",""
"",46.,600.,45.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.01329774366500183,0.,0.9179463974974621,0.,"","","","","","","","","","","","","",""
"",47.,600.,45.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.017979914446875873,0.004937132503536793,0.9013262388714862,0.007573404725132263,"","","","","","","","","","","","","",""
"",48.,600.,45.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.035828814280733645,0.005321881755722548,0.8838958592246622,0.008034747104388413,"","","","","","","","","","","","","",""
"",49.,600.,45.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.04960872551696877,0.,0.8841656553915248,0.,"","","","","","","","","","","","","",""
"",50.,600.,45.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.1598696397350971,0.,0.771628790512441,"","","","","","","","","","","","","",""
"",51.,600.,45.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005321881755722555,0.17844447300907468,0.007049257658021835,0.7427210998952601,"","","","","","","","","","","","","",""
"",52.,600.,45.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004937132503536793,0.22655748823168328,0.006609398961850552,0.699318690937869,"","","","","","","","","","","","","",""
"",53.,600.,45.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.25520170120430274,0.,0.6840697860814298,"","","","","","","","","","","","","",""
"",54.,600.,45.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004937132503536793,0.22655748823168328,0.006609398961850552,0.699318690937869,"","","","","","","","","","","","","",""
"",55.,600.,45.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005321881755722555,0.17844447300907468,0.007049257658021835,0.7427210998952601,"","","","","","","","","","","","","",""
"",56.,600.,45.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.1598696397350971,0.,0.771628790512441,"","","","","","","","","","","","","",""
"",57.,600.,60.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005293146571280236,0.,0.9212913227972838,0.,"","","","","","","","","","","","","",""
"",58.,600.,60.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0022551311045790694,0.005342572893339813,0.9102221180010024,0.008660802886399045,"","","","","","","","","","","","","",""
"",59.,600.,60.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0035464653361549944,0.00466615184208108,0.9105085734526625,0.007831061421361505,"","","","","","","","","","","","","",""
"",60.,600.,60.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.00715278205502113,0.,0.9195689397716525,0.,"","","","","","","","","","","","","",""
"",61.,600.,60.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0035464653361549944,0.00466615184208108,0.9105085734526625,0.007831061421361505,"","","","","","","","","","","","","",""
"",62.,600.,60.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.0022551311045790694,0.005342572893339813,0.9102221180010024,0.008660802886399045,"","","","","","","","","","","","","",""
"",63.,600.,60.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005293146571280236,0.,0.9212913227972838,0.,"","","","","","","","","","","","","",""
"",64.,600.,60.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.28465750291175235,0.,0.6422324788857494,"","","","","","","","","","","","","",""
"",65.,600.,60.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005342572893339816,0.30660103002481187,0.006482865901993477,0.6114509719068157,"","","","","","","","","","","","","",""
"",66.,600.,60.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004666151842081086,0.3609439686963115,0.005707141298801685,0.5640211733713916,"","","","","","","","","","","","","",""
"",67.,600.,60.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.39161620588441937,0.,0.5462050397426982,"","","","","","","","","","","","","",""
"",68.,600.,60.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004666151842081086,0.3609439686963115,0.005707141298801685,0.5640211733713916,"","","","","","","","","","","","","",""
"",69.,600.,60.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.005342572893339816,0.30660103002481187,0.006482865901993477,0.6114509719068157,"","","","","","","","","","","","","",""
"",70.,600.,60.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.28465750291175235,0.,0.6422324788857494,"","","","","","","","","","","","","",""
"",71.,600.,75.,0.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.1459263473435681,0.,0.7736094437757799,0.,"","","","","","","","","","","","","",""
"",72.,600.,75.,0.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.15872559754752455,0.004523072820087084,0.7490142145911232,0.008212415090069909,"","","","","","","","","","","","","",""
"",73.,600.,75.,0.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.185393476359545,0.0038648850059713994,0.7263287381624098,0.007405076040852359,"","","","","","","","","","","","","",""
"",74.,600.,75.,0.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.19994234307437564,0.,0.7246824075854578,0.,"","","","","","","","","","","","","",""
"",75.,600.,75.,0.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.185393476359545,0.0038648850059713994,0.7263287381624098,0.007405076040852359,"","","","","","","","","","","","","",""
"",76.,600.,75.,0.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.15872559754752455,0.004523072820087084,0.7490142145911232,0.008212415090069909,"","","","","","","","","","","","","",""
"",77.,600.,75.,0.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.1459263473435681,0.,0.7736094437757799,0.,"","","","","","","","","","","","","",""
"",78.,600.,75.,90.,-90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.5434110029207286,0.,0.38142037261297446,"","","","","","","","","","","","","",""
"",79.,600.,75.,90.,-60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004523072820086498,0.5623142667072971,0.005160594978974104,0.35708360949675566,"","","","","","","","","","","","","",""
"",80.,600.,75.,90.,-30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.003864885005970917,0.6076583713344156,0.00411081831202654,0.32069165738794425,"","","","","","","","","","","","","",""
"",81.,600.,75.,90.,0.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.6319187577272588,0.,0.3074137826797307,"","","","","","","","","","","","","",""
"",82.,600.,75.,90.,30.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.003864885005970917,0.6076583713344156,0.00411081831202654,0.32069165738794425,"","","","","","","","","","","","","",""
"",83.,600.,75.,90.,60.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.004523072820086498,0.5623142667072971,0.005160594978974104,0.35708360949675566,"","","","","","","","","","","","","",""
"",84.,600.,75.,90.,90.,0.,0.,0.,0.,7.,-11.,17.,75.,"",0.,0.5434110029207286,0.,0.38142037261297446,"","","","","","","","","","","","","",""
"*** End Output Block ***","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
